trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
21,perturb_wrong_k,0.07149933282115563,0.24594473760297603,0.6285552623970241,3605.913371728257,3.5949,75.0,61.0,4.3334,25.8819,6.3717,3.7349
22,perturb_wrong_r_low,0.23243416520487548,0.24594473760297603,0.6285552623970241,2906.6939197117013,3.6028,75.0,61.0,4.3334,25.8819,6.3717,3.7349
23,perturb_misaligned,0.24594473760297603,0.24594473760297603,0.6285552623970241,2977.1394633549808,3.5949,75.0,61.0,4.3334,25.8819,6.3717,3.7349
24,bo,0.07084434130028848,0.24594473760297603,0.6285552623970241,2982.026678989712,3.6508,28.0,47.0,6.644,13.3369,10.5944,3.7349
25,bo,0.14456688779278587,0.24594473760297603,0.6285552623970241,2974.6133277516133,3.6404,76.0,55.0,9.6672,5.5149,22.2009,3.7349
26,bo,0.14204944153763127,0.24594473760297603,0.6285552623970241,3030.082026664016,3.6279,51.0,93.0,10.7156,40.9973,3.3526,3.7349
27,bo,0.17687763470251255,0.24594473760297603,0.6285552623970241,2870.0587862054545,3.6311,22.0,96.0,5.2187,74.0465,5.696,3.7349
28,bo,0.11377429939489427,0.24594473760297603,0.6285552623970241,2981.7635547313785,3.6412,45.0,97.0,2.0131,24.1421,6.1226,3.7349
29,bo,0.09109119418012687,0.24594473760297603,0.6285552623970241,2855.640609796612,3.6382,48.0,105.0,2.7855,60.8181,15.5821,3.7349
30,bo,0.16144962249160602,0.24594473760297603,0.6285552623970241,509.61690984084225,3.6972,62.0,108.0,6.6512,42.8151,19.0566,3.7349
31,bo,0.16080489598193656,0.24594473760297603,0.6285552623970241,160.66107609915633,3.6318,42.0,30.0,10.9712,26.3997,19.376,3.7349
32,bo,0.09387872965328012,0.24594473760297603,0.6285552623970241,2991.6153871387073,3.6049,23.0,109.0,11.9465,38.3231,9.4818,3.7349
33,bo,0.2267963492522772,0.24594473760297603,0.6285552623970241,2864.029250231407,3.6928,22.0,88.0,2.6242,68.3328,9.7683,3.7349
34,bo,0.07171506497673673,0.24594473760297603,0.6285552623970241,3012.242699433136,3.6814,73.0,48.0,4.5352,24.3809,9.4883,3.7349
35,bo,0.07441240688415104,0.24594473760297603,0.6285552623970241,2799.5521558390706,3.6495,81.0,47.0,2.2106,12.3261,0.4138,3.7349
36,bo,0.08013732426035343,0.24594473760297603,0.6285552623970241,2790.523552680283,3.6257,18.0,23.0,3.2218,8.9386,14.4201,3.7349
37,bo,0.06938491213030433,0.24594473760297603,0.6285552623970241,2510.4539768194327,3.6997,85.0,12.0,3.822,32.9342,10.5425,3.7349
38,bo,0.1858020524862048,0.24594473760297603,0.6285552623970241,2790.401092482236,3.649,48.0,39.0,2.2104,51.1186,13.7595,3.7349
39,bo,0.0904865852739404,0.24594473760297603,0.6285552623970241,2910.391218067241,3.708,74.0,39.0,10.527,52.1822,23.5461,3.7349
40,bo,0.14483425215887605,0.24594473760297603,0.6285552623970241,3112.7695814441004,3.6275,50.0,38.0,7.1876,5.4209,1.1789,3.7349
41,bo,0.07479905264917835,0.24594473760297603,0.6285552623970241,2662.8164606459654,3.6562,80.0,107.0,9.2782,24.0579,24.351,3.7349
42,bo,0.1395467161289125,0.24594473760297603,0.6285552623970241,3071.1687272862437,3.7287,52.0,111.0,10.1663,21.2783,5.6386,3.7349
43,bo,0.27988881906067825,0.27988881906067825,0.5946111809393217,3078.8120171173177,3.6341,25.0,108.0,6.9569,7.1582,3.924,3.7349
44,bo,0.10645758681977624,0.27988881906067825,0.5946111809393217,2815.3496554165226,3.656,74.0,71.0,11.3659,11.0001,3.894,3.7349
45,bo,0.07404041258031789,0.27988881906067825,0.5946111809393217,2990.4432427978877,3.6938,24.0,114.0,8.3648,57.5994,1.6745,3.7349
46,bo,0.16209255375115839,0.27988881906067825,0.5946111809393217,3073.2533391254306,3.6953,63.0,32.0,10.8998,60.6967,8.7523,3.7349
47,bo,0.16985389524287464,0.27988881906067825,0.5946111809393217,2833.7354780067385,3.6027,44.0,25.0,7.4744,11.6707,3.0364,3.7349
48,bo,0.2539022661445569,0.27988881906067825,0.5946111809393217,2981.1599847565644,3.7165,46.0,62.0,8.7829,77.6783,12.2514,3.7349
49,bo,0.1908442407341694,0.27988881906067825,0.5946111809393217,3063.797376151081,3.5978,43.0,108.0,3.2068,8.7955,23.8378,3.7349
50,bo,0.15182940744356657,0.27988881906067825,0.5946111809393217,3009.6671181015786,3.7308,32.0,27.0,10.6713,36.2515,8.3643,3.7349
51,bo,0.2580077454395321,0.27988881906067825,0.5946111809393217,3188.1860516349925,3.6648,33.0,108.0,5.7326,46.7193,16.339,3.7349
52,bo,0.11982771131744124,0.27988881906067825,0.5946111809393217,2685.0992662073404,3.6481,39.0,66.0,7.3525,10.9948,2.559,3.7349
53,bo,0.0826347679715916,0.27988881906067825,0.5946111809393217,3054.650336260078,3.6079,39.0,98.0,2.1443,66.3028,11.5033,3.7349
54,bo,0.21403688173788146,0.27988881906067825,0.5946111809393217,3141.6974423173356,3.7466,64.0,57.0,1.1996,61.7948,13.069,3.7349
55,bo,0.2145793340497518,0.27988881906067825,0.5946111809393217,2981.041515744894,3.7437,61.0,37.0,5.0586,13.711,18.5608,3.7349
56,bo,0.1674259646983794,0.27988881906067825,0.5946111809393217,3267.699699515041,3.5971,44.0,78.0,1.2471,19.4601,8.1913,3.7349
57,bo,0.24284363438964957,0.27988881906067825,0.5946111809393217,3307.821076705633,3.6541,27.0,40.0,7.8151,62.6119,0.5155,3.7349
58,bo,0.14588101047105007,0.27988881906067825,0.5946111809393217,3258.6819047573035,3.6649,78.0,48.0,1.0983,76.5617,11.8236,3.7349
59,bo,0.1742932208320373,0.27988881906067825,0.5946111809393217,2947.192942032993,3.7408,46.0,30.0,9.0663,32.3848,2.6685,3.7349
