trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
55,bo,0.09261844836223966,0.8267842176883957,0.04181578231160432,1674.8293629890463,3.7344,29.0,36.0,9.4374,68.9168,20.66,3.7343
56,bo,0.14742053716085518,0.8267842176883957,0.04181578231160432,1649.8216333263165,3.743,66.0,100.0,6.7525,52.9515,3.095,3.7343
57,bo,0.0359783356258597,0.8267842176883957,0.04181578231160432,47.771280600236224,3.7564,63.0,53.0,4.0291,49.9084,19.7682,3.7343
58,bo,0.1270580637023475,0.8267842176883957,0.04181578231160432,1848.4432840122022,3.7366,64.0,21.0,1.6413,63.9299,10.1299,3.7343
59,bo,0.11060368244608407,0.8267842176883957,0.04181578231160432,1497.0344593166576,3.7376,88.0,93.0,8.0341,14.3522,1.9557,3.7343
60,bo,0.2623843605094377,0.8267842176883957,0.04181578231160432,1604.9279150004568,3.7347,86.0,67.0,9.1275,77.9028,0.58,3.7343
61,bo,0.13567514269057934,0.8267842176883957,0.04181578231160432,1793.5399563079877,3.7438,74.0,68.0,8.5845,39.0698,13.0962,3.7343
62,bo,0.22357386207783173,0.8267842176883957,0.04181578231160432,1985.9189104135849,3.7373,32.0,76.0,11.149,58.606,24.3604,3.7343
63,bo,0.11695553156292561,0.8267842176883957,0.04181578231160432,1681.8413715953639,3.7487,45.0,99.0,6.8321,79.3909,4.6532,3.7343
64,bo,0.15119831216883517,0.8267842176883957,0.04181578231160432,1731.2053374308493,3.7353,88.0,23.0,3.5736,16.1393,3.1837,3.7343
65,bo,0.10175018902038849,0.8267842176883957,0.04181578231160432,1733.6484538250747,3.7445,39.0,17.0,5.0355,66.2184,6.366,3.7343
66,bo,0.1360130865193946,0.8267842176883957,0.04181578231160432,1500.3541240507814,3.7416,78.0,114.0,8.4963,24.1047,16.3156,3.7343
67,bo,0.1683924737579439,0.8267842176883957,0.04181578231160432,644.0728721440302,3.7354,46.0,16.0,5.5012,70.9907,0.2597,3.7343
68,bo,0.08854789107803906,0.8267842176883957,0.04181578231160432,4638.80445012316,3.7548,75.0,118.0,9.2031,51.8769,6.5,3.7343
69,bo,0.08901266870754783,0.8267842176883957,0.04181578231160432,4597.864342441465,3.7484,16.0,116.0,4.6238,18.4765,24.2463,3.7343
70,bo,0.05729202044738603,0.8267842176883957,0.04181578231160432,7.788850564153305,3.7562,36.0,34.0,10.1803,45.0367,6.2015,3.7343
71,bo,0.15997280207457729,0.8267842176883957,0.04181578231160432,1201.1586266201675,3.7399,36.0,107.0,3.9231,19.3633,22.9255,3.7343
72,bo,0.11508828494356554,0.8267842176883957,0.04181578231160432,197.8145084641261,3.7502,28.0,20.0,5.2198,6.0947,23.2143,3.7343
73,bo,0.12654847686660625,0.8267842176883957,0.04181578231160432,222.90433273258046,3.7491,56.0,23.0,6.2228,70.2305,0.1946,3.7343
74,bo,0.047398601861001616,0.8267842176883957,0.04181578231160432,3216.8970932437555,3.7564,17.0,54.0,9.2538,49.7689,24.4436,3.7343
75,bo,0.11281613052647815,0.8267842176883957,0.04181578231160432,1600.1267651728606,3.7493,71.0,66.0,9.15,12.4921,0.8714,3.7343
76,bo,0.06511841057327815,0.8267842176883957,0.04181578231160432,3710.8916725600325,3.7551,24.0,28.0,8.1544,68.7636,0.304,3.7343
77,bo,0.09279006002969603,0.8267842176883957,0.04181578231160432,425.2807230230473,3.7343,33.0,96.0,1.575,51.9492,24.3443,3.7343
78,bo,0.10650751226813165,0.8267842176883957,0.04181578231160432,4584.59287504212,3.7377,66.0,16.0,8.0964,60.91,24.9664,3.7343
79,bo,0.1438801603045805,0.8267842176883957,0.04181578231160432,291.9277396398677,3.7568,55.0,64.0,7.042,54.7785,1.7951,3.7343
80,bo,0.12641361433765844,0.8267842176883957,0.04181578231160432,1810.1411467971598,3.7351,54.0,83.0,9.9194,52.0495,2.6031,3.7343
81,bo,0.09569746562002089,0.8267842176883957,0.04181578231160432,1517.4193877348598,3.7399,27.0,45.0,5.3524,7.4205,1.7397,3.7343
82,bo,0.1458500645136276,0.8267842176883957,0.04181578231160432,1647.6943859672353,3.7447,90.0,67.0,9.5361,58.4138,2.4819,3.7343
83,bo,0.1849963959640459,0.8267842176883957,0.04181578231160432,1981.7505954560966,3.7478,52.0,119.0,3.0714,33.385,2.9655,3.7343
84,bo,0.1498165739131244,0.8267842176883957,0.04181578231160432,1771.3438906132963,3.7514,87.0,114.0,7.391,15.8529,17.1963,3.7343
85,bo,0.14141261613381093,0.8267842176883957,0.04181578231160432,1784.4373180277503,3.7364,80.0,45.0,10.9181,78.0916,3.8869,3.7343
86,bo,0.11417316780664169,0.8267842176883957,0.04181578231160432,1938.9620212683321,3.7532,17.0,112.0,8.8807,19.0664,22.4583,3.7343
87,bo,0.20578392264699819,0.8267842176883957,0.04181578231160432,1704.0745692889454,3.7353,54.0,64.0,8.3197,74.9971,6.0992,3.7343
88,bo,0.1816267204556241,0.8267842176883957,0.04181578231160432,2045.5469308244483,3.7361,85.0,84.0,6.7222,63.8494,2.1218,3.7343
89,bo,0.05555156564205688,0.8267842176883957,0.04181578231160432,1981.0531117720993,3.7433,85.0,61.0,10.3512,76.0825,13.5385,3.7343
90,bo,0.25634869509424757,0.8267842176883957,0.04181578231160432,1833.8187133077913,3.7395,18.0,102.0,7.2336,77.8061,15.7601,3.7343
91,bo,0.16756594293705468,0.8267842176883957,0.04181578231160432,1693.4499988513985,3.7427,45.0,46.0,4.7145,18.5616,6.2758,3.7343
92,bo,0.059251305198036425,0.8267842176883957,0.04181578231160432,1766.050719037403,3.7462,15.0,31.0,3.1526,18.8231,12.1047,3.7343
93,bo,0.16235114096858397,0.8267842176883957,0.04181578231160432,1456.31433968804,3.7372,66.0,10.0,4.3411,50.1162,6.4071,3.7343
94,bo,0.22097167475920812,0.8267842176883957,0.04181578231160432,1720.7476336481095,3.7529,70.0,87.0,1.1942,60.2728,0.6098,3.7343
95,bo,0.10568475191760328,0.8267842176883957,0.04181578231160432,1552.1128040713288,3.7422,55.0,62.0,11.441,30.1083,2.1625,3.7343
96,bo,0.11300878039930158,0.8267842176883957,0.04181578231160432,1407.1800163489042,3.7538,49.0,110.0,5.2755,63.8207,11.463,3.7343
97,bo,0.06320077480520997,0.8267842176883957,0.04181578231160432,1961.4526905930222,3.7467,79.0,20.0,9.2324,11.4691,3.8215,3.7343
98,bo,0.05230630121722324,0.8267842176883957,0.04181578231160432,1431.3957860024984,3.7525,40.0,21.0,2.1935,57.1142,20.3302,3.7343
99,bo,0.12318802685467795,0.8267842176883957,0.04181578231160432,2132.02767078267,3.7507,31.0,108.0,2.2983,57.8346,0.6951,3.7343
100,bo,0.11778102425386225,0.8267842176883957,0.04181578231160432,1748.5589439737182,3.7461,71.0,90.0,1.469,8.9533,15.0067,3.7343
101,bo,0.14216202814739315,0.8267842176883957,0.04181578231160432,2094.4272013525233,3.7352,77.0,34.0,10.5477,19.3851,1.6421,3.7343
102,bo,0.12013970528451887,0.8267842176883957,0.04181578231160432,1681.6592127902252,3.7467,38.0,71.0,3.0409,33.3136,0.705,3.7343
103,bo,0.1434159105586478,0.8267842176883957,0.04181578231160432,1649.6691580249874,3.7373,34.0,92.0,5.363,47.5244,5.8774,3.7343
104,bo,0.09923953481268366,0.8267842176883957,0.04181578231160432,1892.4621523316798,3.7372,74.0,74.0,7.9526,63.4015,23.2428,3.7343
105,bo,0.04920785804816223,0.8267842176883957,0.04181578231160432,2059.599178356549,3.7466,17.0,49.0,1.091,47.0507,3.4062,3.7343
106,bo,0.11471070880069559,0.8267842176883957,0.04181578231160432,1410.8905452470833,3.7398,89.0,71.0,6.7653,34.4651,4.6489,3.7343
107,bo,0.16595510334580016,0.8267842176883957,0.04181578231160432,1601.1073592547327,3.7372,41.0,52.0,9.3232,68.32,24.1372,3.7343
108,bo,0.23434920860434577,0.8267842176883957,0.04181578231160432,2363.863765054456,3.7533,51.0,102.0,11.3112,55.7115,15.0882,3.7343
109,bo,0.1359171466219351,0.8267842176883957,0.04181578231160432,1366.1810059070497,3.7362,79.0,51.0,7.6306,39.3436,0.6787,3.7343
110,bo,0.3151050856714803,0.8267842176883957,0.04181578231160432,1532.896222172943,3.7364,66.0,72.0,7.9638,16.1572,0.0833,3.7343
111,bo,0.0377518315018315,0.8267842176883957,0.04181578231160432,1571.043358494721,3.7548,88.0,41.0,1.8514,33.3032,0.2459,3.7343
112,bo,0.26793042763257935,0.8267842176883957,0.04181578231160432,1514.5228408102314,3.7401,67.0,50.0,8.1938,31.4656,22.0503,3.7343
113,bo,0.17369873397511637,0.8267842176883957,0.04181578231160432,1431.9751701740825,3.7453,89.0,67.0,6.9499,11.5542,1.5308,3.7343
114,bo,0.17514950228920992,0.8267842176883957,0.04181578231160432,1617.3919772718634,3.7371,88.0,110.0,9.6892,30.4912,19.0183,3.7343
115,bo,0.09414004406972976,0.8267842176883957,0.04181578231160432,1914.5796357211773,3.7356,86.0,103.0,9.866,46.399,1.5586,3.7343
116,bo,0.16221601399865004,0.8267842176883957,0.04181578231160432,1449.194954204153,3.7365,70.0,109.0,9.6872,62.7331,8.9247,3.7343
117,bo,0.0956181776645234,0.8267842176883957,0.04181578231160432,1927.5014229895128,3.7361,63.0,50.0,11.1232,13.7985,0.6938,3.7343
118,bo,0.2640130701768356,0.8267842176883957,0.04181578231160432,1575.4826827610364,3.743,43.0,81.0,6.2738,52.6077,0.2921,3.7343
119,bo,0.18613808926967448,0.8267842176883957,0.04181578231160432,1580.8549328973716,3.7345,53.0,18.0,1.3268,74.7243,18.1563,3.7343
